id,book,par_num,100,class,title,text
NULL,p209,2489,100,bodytext,,
NULL,p209,2490,100,bodytext,,
NULL,p209,2491,100,bodytext,,
NULL,p209,2492,4,subhead,Dukavāravaṇṇanā,
NULL,p209,2493,100,bodytext,,
NULL,p209,2494,4,subhead,Tikavāravaṇṇanā,
NULL,p209,2495,100,bodytext,,
NULL,p209,2496,4,subhead,Catukkavāravaṇṇanā,
NULL,p209,2497,100,bodytext,,
NULL,p209,2498,100,bodytext,,
NULL,p209,2499,4,subhead,Pañcakavāravaṇṇanā,
NULL,p209,2500,100,bodytext,,
NULL,p209,2501,4,subhead,Chakkavāravaṇṇanā,
NULL,p209,2502,100,bodytext,,
NULL,p209,2503,4,subhead,Sattakavāravaṇṇanā,
NULL,p209,2504,100,bodytext,,
NULL,p209,2505,4,subhead,Aṭṭhakavāravaṇṇanā,
NULL,p209,2506,100,bodytext,,
NULL,p209,2507,4,subhead,Navakavāravaṇṇanā,
NULL,p209,2508,100,bodytext,,
NULL,p209,2509,4,subhead,Dasakavāravaṇṇanā,
NULL,p209,2510,100,bodytext,,
NULL,p209,2511,4,subhead,Ekādasakavāravaṇṇanā,
NULL,p209,2512,100,bodytext,,
NULL,p209,2513,100,centered,,
NULL,p209,2514,4,subhead,Uposathādipucchāvissajjanāvaṇṇanā,
NULL,p209,2515,100,bodytext,,
NULL,p209,2516,4,subhead,Atthavasapakaraṇavaṇṇanā,
NULL,p209,2517,100,bodytext,,
NULL,p209,2518,100,gatha1,,
NULL,p209,2519,100,gathalast,,
NULL,p209,2520,100,bodytext,,
NULL,p209,2521,100,gatha1,,
NULL,p209,2522,100,gathalast,,
NULL,p209,2523,100,bodytext,,
NULL,p209,2524,100,gatha1,,
NULL,p209,2525,100,gathalast,,
NULL,p209,2526,100,gatha1,,
NULL,p209,2527,100,gathalast,,
NULL,p209,2528,100,bodytext,,
NULL,p209,2529,100,gatha1,,
NULL,p209,2530,100,gatha2,,
NULL,p209,2531,100,gathalast,,
NULL,p209,2532,100,unindented,,
NULL,p209,2533,100,gatha1,,
NULL,p209,2534,100,gatha2,,
NULL,p209,2535,100,gathalast,,
NULL,p209,2536,100,gatha1,,
NULL,p209,2537,100,gathalast,,
NULL,p209,2538,100,gatha1,,
NULL,p209,2539,100,gathalast,,
NULL,p209,2540,100,gatha1,,
NULL,p209,2541,100,gathalast,,
NULL,p209,2542,100,bodytext,,
NULL,p209,2543,100,centered,,
NULL,p209,2544,3,title,Paṭhamagāthāsaṅgaṇikavaṇṇanā,
NULL,p209,2545,4,subhead,Sattanagaresu paññattasikkhāpadavaṇṇanā,
NULL,p209,2546,100,bodytext,,
NULL,p209,2547,4,subhead,Catuvipattivaṇṇanā,
NULL,p209,2548,100,bodytext,,
NULL,p209,2549,4,subhead,Chedanakādivaṇṇanā,
NULL,p209,2550,100,bodytext,,
NULL,p209,2551,4,subhead,Asādhāraṇādivaṇṇanā,
NULL,p209,2552,100,bodytext,,
NULL,p209,2553,100,bodytext,,
NULL,p209,2554,100,gatha1,,
NULL,p209,2555,100,gatha2,,
NULL,p209,2556,100,gathalast,,
NULL,p209,2557,100,gatha1,,
NULL,p209,2558,100,gathalast,,
NULL,p209,2559,100,gatha1,,
NULL,p209,2560,100,gathalast,,
NULL,p209,2561,100,unindented,,
NULL,p209,2562,4,subhead,Pārājikādiāpattivaṇṇanā,
NULL,p209,2563,100,bodytext,,
NULL,p209,2564,100,centered,,
NULL,p209,2565,3,title,Adhikaraṇabhedavaṇṇanā,
NULL,p209,2566,4,subhead,Ukkoṭanabhedādivaṇṇanā,
NULL,p209,2567,100,bodytext,,
NULL,p209,2568,4,subhead,Adhikaraṇanidānādivaṇṇanā,
NULL,p209,2569,100,bodytext,,
NULL,p209,2570,100,bodytext,,
NULL,p209,2571,100,bodytext,,
NULL,p209,2572,100,bodytext,,
NULL,p209,2573,100,centered,,
NULL,p209,2574,3,title,Dutiyagāthāsaṅgaṇikavaṇṇanā,
NULL,p209,2575,4,subhead,Codanādipucchāvissajjanāvaṇṇanā,
NULL,p209,2576,100,bodytext,,
NULL,p209,2577,3,title,Codanākaṇḍavaṇṇanā,
NULL,p209,2578,4,subhead,Anuvijjakakiccavaṇṇanā,
NULL,p209,2579,100,bodytext,,
NULL,p209,2580,100,bodytext,,
NULL,p209,2581,3,title,Cūḷasaṅgāmavaṇṇanā,
NULL,p209,2582,4,subhead,Anuvijjakassapaṭipattivaṇṇanā,
NULL,p209,2583,100,bodytext,,
NULL,p209,2584,100,bodytext,,
NULL,p209,2585,3,title,Mahāsaṅgāmavaṇṇanā,
NULL,p209,2586,4,subhead,Voharantenajānitabbādivaṇṇanā,
NULL,p209,2587,100,bodytext,,
NULL,p209,2588,100,bodytext,,
NULL,p209,2589,3,title,Kathinabhedavaṇṇanā,
NULL,p209,2590,4,subhead,Kathinaatthatādivaṇṇanā,
NULL,p209,2591,100,bodytext,,
NULL,p209,2592,4,subhead,Kathinādijānitabbavibhāgavaṇṇanā,
NULL,p209,2593,100,bodytext,,
NULL,p209,2594,100,bodytext,,
NULL,p209,2595,4,subhead,Palibodhapañhābyākaraṇakathāvaṇṇanā,
NULL,p209,2596,100,bodytext,,
NULL,p209,2597,100,centered,,
NULL,p209,2598,100,centered,,
NULL,p209,2599,3,title,Upālipañcakavaṇṇanā,
NULL,p209,2600,4,subhead,Anissitavaggavaṇṇanā,
NULL,p209,2601,100,bodytext,,
NULL,p209,2602,4,subhead,Nappaṭippassambhanavaggavaṇṇanā,
NULL,p209,2603,100,bodytext,,
NULL,p209,2604,4,subhead,Vohāravaggavaṇṇanā,
NULL,p209,2605,100,bodytext,,
NULL,p209,2606,4,subhead,Diṭṭhāvikammavaggavaṇṇanā,
NULL,p209,2607,100,bodytext,,
NULL,p209,2608,100,bodytext,,
NULL,p209,2609,4,subhead,Musāvādavaggavaṇṇanā,
NULL,p209,2610,100,bodytext,,
NULL,p209,2611,100,bodytext,,
NULL,p209,2612,4,subhead,Bhikkhunovādavaggavaṇṇanā,
NULL,p209,2613,100,bodytext,,
NULL,p209,2614,4,subhead,Ubbāhikavaggavaṇṇanā,
NULL,p209,2615,100,bodytext,,
NULL,p209,2616,4,subhead,Adhikaraṇavūpasamavaggavaṇṇanā,
NULL,p209,2617,100,bodytext,,
NULL,p209,2618,4,subhead,Kathinatthāravaggavaṇṇanā,
NULL,p209,2619,100,bodytext,,
NULL,p209,2620,100,centered,,
NULL,p209,2621,4,subhead,Āpattisamuṭṭhānavaṇṇanā,
NULL,p209,2622,100,bodytext,,
NULL,p209,2623,3,title,Dutiyagāthāsaṅgaṇikavaṇṇanā,
NULL,p209,2624,4,subhead,Kāyikādiāpattivaṇṇanā,
NULL,p209,2625,100,bodytext,,
NULL,p209,2626,4,subhead,Pācittiyavaṇṇanā,
NULL,p209,2627,100,bodytext,,
NULL,p209,2628,4,subhead,Avandanīyapuggalādivaṇṇanā,
NULL,p209,2629,100,bodytext,,
NULL,p209,2630,4,subhead,Soḷasakammādivaṇṇanā,
NULL,p209,2631,100,bodytext,,
NULL,p209,2632,100,centered,,
NULL,p209,2633,3,title,Sedamocanagāthāvaṇṇanā,
NULL,p209,2634,4,subhead,Avippavāsapañhāvaṇṇanā,
NULL,p209,2635,100,bodytext,,
NULL,p209,2636,4,subhead,Pārājikādipañhāvaṇṇanā,
NULL,p209,2637,100,bodytext,,
NULL,p209,2638,4,subhead,Pācittiyādipañhāvaṇṇanā,
NULL,p209,2639,100,bodytext,,
NULL,p209,2640,100,centered,,
NULL,p209,2641,3,title,Pañcavaggo,
NULL,p209,2642,4,subhead,Kammavaggavaṇṇanā,
NULL,p209,2643,100,bodytext,,
NULL,p209,2644,100,bodytext,,
NULL,p209,2645,100,bodytext,,
NULL,p209,2646,100,bodytext,,
NULL,p209,2647,4,subhead,Apalokanakammakathāvaṇṇanā,
NULL,p209,2648,100,bodytext,,
NULL,p209,2649,100,bodytext,,
NULL,p209,2650,4,subhead,Apaññattepaññattavaggavaṇṇanā,
NULL,p209,2651,100,bodytext,,
NULL,p209,2652,4,subhead,Nigamanakathāvaṇṇanā,
NULL,p209,2653,100,bodytext,,
NULL,p209,2654,100,bodytext,,
NULL,p209,2655,100,gatha1,,
NULL,p209,2656,100,gathalast,,
NULL,p209,2657,100,unindented,,
NULL,p209,2658,100,bodytext,,
NULL,p209,2659,100,bodytext,,
NULL,p209,2660,100,gatha1,,
NULL,p209,2661,100,gatha2,,
NULL,p209,2662,100,gatha3,,
NULL,p209,2663,100,gathalast,,
NULL,p209,2664,100,gatha1,,
NULL,p209,2665,100,gatha2,,
NULL,p209,2666,100,gatha3,,
NULL,p209,2667,100,gathalast,,
NULL,p209,2668,100,gatha1,,
NULL,p209,2669,100,gatha2,,
NULL,p209,2670,100,gatha3,,
NULL,p209,2671,100,gathalast,,
NULL,p209,2672,100,centered,,
NULL,p209,2673,100,centered,,
