id,word,type,grammar,parent,mean,note,factors,factormean,status,confidence,strlen,source,language
223,abhikkamma,,,abhikkamati," 前進$進行$靠(接)近$",【ger】,,,1,80,10,shuihan,zh-hant
224,abhikkāmuṃ,,,," 前進$進行$靠(接)近$",【aor】,abhikkamati,,1,80,10,shuihan,zh-hant
225,abhikkanta,.adj.,,,②$已優勝卓越的$已超越的$極好的$絕佳的$,a.,"[abhikkamati 的 pp.]① 已過去的% 已(離)去的% 已出發的% 已前進的% 已増進的. ",,1,80,10,shuihan,zh-hant
226,abhikkanta,,,abhikkamati," 前進$進行$靠(接)近$",.pp.,,,1,80,10,shuihan,zh-hant
227,abhikkantaṃ,,,,,n.【acc】,偉哉% 奇哉% 希有% 極好% 絕佳.,,1,80,11,shuihan,zh-hant
228,abhikkantatara,.n:base.,,," a$",_comp_,abhikkanta+tara,,1,80,14,shuihan,zh-hant
229,abhikkhaṇa,,,," 掘起$挖出$開墾(土地)$②$[Sk$abhīkṣṇa]$",n.,[＜abhikkhaṇati],,1,80,10,shuihan,zh-hant
230,abhikkhaṇaṃ,,,," 屢屢$屢次$每每$常常$再三$時常$經常$",【acc】,abhikkhaṇa,,1,80,11,shuihan,zh-hant
231,abhikūjita,,【cf】,," 喧騷的$吵鬧的$",,abhinikūjita,,1,80,10,shuihan,zh-hant
232,abhilambati,,,," 下垂$懸(掛)$"," ",[abhi-lambati],,1,80,11,shuihan,zh-hant
233,abhilambita,,,abhilambati," 下垂$懸(掛)$",.pp.,,,1,80,11,shuihan,zh-hant
234,abhilaṅghati,,,," 登(山)$爬(樹)$上升$"," ",[abhi-laṅghati],,1,80,12,shuihan,zh-hant
235,abhilāpa,.n:base.,.m.,," 談話$表現$稱呼$戲語$",m.,[＜abhi-lap],,1,80,8,shuihan,zh-hant
236,abhilepana,,,," 染着$",n.,[abhi-lepana],,1,80,10,shuihan,zh-hant
237,abhimaddati,,,," 打碎$"," ",[Sk. abhimardati],,1,80,11,shuihan,zh-hant
238,abhimana,.adj.,,," 對(著自己作)意的$思念(思考$思量)的$",a.,[abhi-mana],,1,80,8,shuihan,zh-hant
239,abhimaṅgala,.adj.,,," 吉祥的$吉瑞$",a.,[abhi-maṅgala],,1,80,11,shuihan,zh-hant
240,abhimāra,.n:base.,.m.,,,m.," ",,1,80,8,shuihan,zh-hant
241,abhimata,.adj.,,," 已思念的$已喜的$",a.,[abhi-man 的 pp.],,1,80,8,shuihan,zh-hant
242,abhimatthati,,,,②$以摩擦方式生火$," ","[abhimath% abhi-manth]① 破碎. ",,1,80,12,shuihan,zh-hant
243,abhimukha,.adj.,,," 面對的$向(著)～的$",a.,[abhi-mukha],,1,80,9,shuihan,zh-hant
244,abhinadati,,,," 鳴響$"," ",[abhi-nadati],,1,80,10,shuihan,zh-hant
245,abhinādeti,,,,,【caus】,abhinadati,,1,80,10,shuihan,zh-hant
246,abhinādita,,,abhinadati," 鳴響$",.pp.,,,1,80,10,shuihan,zh-hant
247,abhinandāmase,,,abhinandati," 大喜$歡喜$",【pr 1pl】,,,1,80,13,shuihan,zh-hant
248,abhinandana,.n:base.,.f.,," 歡喜$愛樂$",n. f.,[＜abhinandati],,1,80,11,shuihan,zh-hant
249,abhinandanā,.n:base.,.f.,," 歡喜$愛樂$",n. f.,[＜abhinandati],,1,80,11,shuihan,zh-hant
250,abhinandati,,,," 大喜$歡喜$"," ",[abhi-nandati],,1,80,11,shuihan,zh-hant
251,abhinandi,,,," 大喜$歡喜$",【aor】,abhinandati,,1,80,9,shuihan,zh-hant
252,abhinandin,.adj.,,,,a.%," ",,1,80,10,shuihan,zh-hant
253,abhinandita,,,abhinandati," 大喜$歡喜$",.pp.,,,1,80,11,shuihan,zh-hant
254,abhinanduṃ,,,," 大喜$歡喜$",【aor】,abhinandati,,1,80,10,shuihan,zh-hant
255,abhinata,.adj.,,," 已(彎)曲的$向上的$",a.,[abhi-namati 的 pp.],,1,80,8,shuihan,zh-hant
256,abhinava,.adj.,,," 新鮮的$非常年輕的$非常新的$",a.,[abhi-nava],,1,80,8,shuihan,zh-hant
257,ābhindati,,,," 破壞$切斷$"," ",[ā-bhid],,1,80,9,shuihan,zh-hant
258,abhiṇhaṃ,,,," 屢屢$屢次$每每$常常$再三$時常$經常$",【acc】,abhikkhaṇa,,1,80,8,shuihan,zh-hant
259,abhiṇhaṃ,,,," 屢屢$屢次$每每$常常$再三$接著～$繼續$",adv.,[abhikkhaṇaṃ 的略形. BSk. abhīkṣṇaṃ],,1,80,8,shuihan,zh-hant
260,abhiṇhaso,,,," 時常$經常$屢屢$屢次$每每$常常$再三$",adv.,[abhiṇha 的@abl.% BSk. abhīkṣṇaso],,1,80,9,shuihan,zh-hant
261,abhinibbatta,.adj.,,," 已生起的$已(轉$再)生的$",a.,[abhinibbattati 的 pp.],,1,80,12,shuihan,zh-hant
262,abhinibbattati,,,," 生起$轉生$再生$"," ",[abhi-nibbattati% BSk. abhinirvartate],,1,80,14,shuihan,zh-hant
263,abhinibbatteti,,,," 使生起$使再生$"," ",[abhinibbattati 的 caus.% BSk. abhinirvartayati],,1,80,14,shuihan,zh-hant
264,abhinibbatti,.n:base.,.f.,," 生起$再生$轉生$",f.,[cf. abhinibbattati],,1,80,12,shuihan,zh-hant
265,abhinibbhidā,.n:base.,.f.,," 貫通$破殻$破殼而出(的事)$",f.,[cf. abhinibbijjhati% BSk. abhinirbheda m.],,1,80,12,shuihan,zh-hant
266,abhinibbijja,,,abhinibbijjati," 甚(非常)厭惡$回避(避免$避開)$",【ger】,,,1,80,12,shuihan,zh-hant
267,abhinibbijjati,,,," 甚(非常)厭惡$回避(避免$避開)$"," ",[cf. abhi-nibbindati],,1,80,14,shuihan,zh-hant
268,abhinibbijjhati,,,," 貫通$破壞$(啄)破蛋殻$"," ",[abhi-nibbijjhati],,1,80,15,shuihan,zh-hant
269,abhinibbijjheyyuṃ,,,abhinibbijjhati," 貫通$破壞$(啄)破蛋殻$",.opt.,,,1,80,17,shuihan,zh-hant
270,abhinibbuta,.adj.,,," 已寂滅的$",a.,[abhi-nibbuta],,1,80,11,shuihan,zh-hant
271,abhinibbuta,,,," 已寂滅的$已達涅槃的$",【cf】,nibbuta,,1,80,11,shuihan,zh-hant
272,abhiniggaṇhanā,.n:base.,.f.,,,f.," ",,1,80,14,shuihan,zh-hant
273,abhiniggaṇhāti,," ",," 抑(止)$禁止$",,[abhi-niggaṇhāti],,1,80,14,shuihan,zh-hant
274,abhinīhanati,," ",," 撃破$除(去)掉$",,[abhi-nis-han],,1,80,12,shuihan,zh-hant
275,abhinīhāra,,m.,," 引發$志向$決意$",,[cf. abhinīharati% BSk. abhinirhāra],,1,80,10,shuihan,zh-hant
276,abhinīharati,," ",," 取出$引發$(朝$指)向$",,[abhi-nīharati],,1,80,12,shuihan,zh-hant
277,abhinīhata,.ti:base.,.pp.,,,,abhinīhanati,,1,80,10,shuihan,zh-hant
278,abhinikkhamana,,n.,," 出家$踰城$",,[abhi-nikkhamana% BSk. abhiniṣkramaṇa],,1,80,14,shuihan,zh-hant
279,abhinikkhamati,," ",," 出(去)$(月亮等)出來$出家$出發$",,[abhi-nikkhamati],,1,80,14,shuihan,zh-hant
280,abhinikūjita,.adj.,a.,," 喧騷的$吵鬧的$",,[abhi-nikūjita],,1,80,12,shuihan,zh-hant
281,abhinīla,.adj.,a.,," 紺青(深青而含赤的顏色)的$紺碧的$",,[abhi-nīla],,1,80,8,shuihan,zh-hant
282,abhinīlanetta,,_comp_,," 眼的紺碧(紺青眼相) ",,abhinīla+netta,,1,80,13,shuihan,zh-hant
283,abhinimantanatā,.n:base.,.f.,," 招待$(打招呼)開始講話(的事)$",f.,[cf. abhinimanteti],,1,80,15,shuihan,zh-hant
284,abhinimanteti,," ",," 招待$邀請$",,[abhi-nimanteti],,1,80,13,shuihan,zh-hant
285,abhinimmadana,,n.,," 碎破$征服$",,[abhi-nimmadana],,1,80,13,shuihan,zh-hant
286,abhinimmināti,," ",," 化作$創造$",,[abhi-nimmināti% BSk. abhinirmāti],,1,80,13,shuihan,zh-hant
287,abhinimmita,.adj.,a.,," 化作‧被創造的$",,[abhinimmināti 的 pp.% BSk. abhinirmita],,1,80,11,shuihan,zh-hant
288,abhinimmita,.ti:base.,.pp.,," 化作$創造$",,abhinimmināti,,1,80,11,shuihan,zh-hant
289,abhinimmitavasavattin,,_comp_,," 他化自在 ",,abhinimmita+vasavattin,,1,80,21,shuihan,zh-hant
290,abhinindriya,," ",,$,,[abhiññā-indrya or a-bhinna-],,1,80,12,shuihan,zh-hant
291,abhininnāmeti,," ",," (朝$指)向～$使轉(向)$",,[abhi-ninnāmeti% BSk. abhinirṇāmayati],,1,80,13,shuihan,zh-hant
292,abhinipajjati,," ",," 横臥$",,[abhi-nipajjati],,1,80,13,shuihan,zh-hant
293,abhinipatati,," ",," 突進$",,[abhi-nipatati],,1,80,12,shuihan,zh-hant
294,abhinipātin,.adj.,a.,," 攻撃的$害的$",,[abhi-nipātin],,1,80,11,shuihan,zh-hant
295,abhinippajjati,," ",," 得$至$",,[abhi-nippajjati],,1,80,14,shuihan,zh-hant
296,abhinippanna,.adj.,a.,," 已被得的$已完成的$",,[abhinippajjati 的 pp.],,1,80,12,shuihan,zh-hant
297,abhinippanna,.ti:base.,.pp.,," 得$至$",,abhinippajjati,,1,80,12,shuihan,zh-hant
298,abhinipphādeti,,【caus】,," 得$至$",,abhinippajjati,,1,80,14,shuihan,zh-hant
299,abhinipphādeti,," ",," 使(獲)得$結果$作用$使完成$",,[abhi-nippajjati 的 caus.],,1,80,14,shuihan,zh-hant
300,abhinipphanna,.adj.,a.,," 已被得的$已完成的$",,[abhinippajjati 的 pp.],,1,80,13,shuihan,zh-hant
301,abhinipphanna,,,," 已完成的$完全的$",【cf】,nipphanna,,1,80,13,shuihan,zh-hant
302,abhinipphanna,.ti:base.,.pp.,," 得$至$",,abhinippajjati,,1,80,13,shuihan,zh-hant
303,abhinipphatti,.n:base.,.f.,,,f.," ",,1,80,13,shuihan,zh-hant
304,abhinippīḷanā,.n:base.,.f.,,,f.," ",,1,80,13,shuihan,zh-hant
305,abhinippīḷanā,,【cf】,," 抑止$壓(擠)破碎$扭絞$擰(毛巾)$擠(牛奶)$勒緊(袋口)$",,abhinippīḷeti,,1,80,13,shuihan,zh-hant
306,abhinippīḷeti,," ",," 抑止$壓(擠)破碎$扭絞$擰(毛巾)$擠(牛奶)$勒緊(袋口)$",,[abhi-nippīḷeti],,1,80,13,shuihan,zh-hant
307,abhinipuṇa,.adj.,a.,," 極聰明的$伶俐的 (巧妙高明的)$",,[abhi-nipuṇa],,1,80,10,shuihan,zh-hant
308,abhiniropana,,n.,," 攀着$已(固着)在心上(的事)$",,[＜abhiniropeti],,1,80,12,shuihan,zh-hant
309,abhinisīdati,," ",," 坐$",,[abhi-nisīdati],,1,80,12,shuihan,zh-hant
310,abhinissaṭa,.adj.,a.,," 已逃亡的$",,[abhi-nissaṭa],,1,80,11,shuihan,zh-hant
311,abhinīta,.adj.,a.,," 已被導(引)的$已被帶來的$",,[abhineti 的 pp.],,1,80,8,shuihan,zh-hant
312,abhinivajjeti,," ",," 回避(避免$避開)$除(去)掉$",,[abhi-nivajjeti],,1,80,13,shuihan,zh-hant
313,abhinivesa,,m.,," 執持$現貪$執著$",,[abhi-nivesa% BSk. abhiniveśa],,1,80,10,shuihan,zh-hant
314,abhinivesa,,【cf】,," 執着$",,abhinivisati,,1,80,10,shuihan,zh-hant
315,abhinivisati,," ",," 執着$",,[abhi-nivisati],,1,80,12,shuihan,zh-hant
316,abhinivittha,.ti:base.,.pp.,," 執着$",,abhinivisati,,1,80,12,shuihan,zh-hant
317,abhiñña,.adj.,a.,," 有通智的$証智的$",,[＜abhiññā],,1,80,7,shuihan,zh-hant
318,abhiññā,,,abhijānāti," 証知$自証$",【ger】,,,1,80,7,shuihan,zh-hant
319,abhiññā,,.f.,abhijānāti,証知$神通$通$通智$証智,,,,1,80,9,shuihan,zh-hant
320,abhiññāsi,,,abhijānāti,証知$自証,【aor】,,,1,80,9,shuihan,zh-hant
321,abhiññatā,.n:base.,.f.,," 神通性$証智性$",f.,[abhiñña-tā],,1,80,9,shuihan,zh-hant
322,abhiññāta,.adj.,a.,," 已証知的$已知解的$有名的$",,[abhijānāti 的 pp.],,1,80,9,shuihan,zh-hant
323,abhiññāta,,,abhijānāti," 証知$自証$",.pp.,,,1,80,9,shuihan,zh-hant
324,abhiññāya,,,abhijānāti," 証知$自証$",【ger】,,,1,80,9,shuihan,zh-hant
325,abhiññeyya,.adj.,a.,," 能(可$應)被証知的$能(可$應)被了解的$",,[abhijānāti 的 grd.],,1,80,10,shuihan,zh-hant
326,abhiññeyya,,,abhijānāti," 証知$自証$",【grd】,,,1,80,10,shuihan,zh-hant
327,abhipassati,," ",," 觀見$翼求$",,[abhi-passati],,1,80,11,shuihan,zh-hant
328,abhipatthayaṃ,,【nom】,," 希求$欲求$",,abhipattheti,,1,80,13,shuihan,zh-hant
329,abhipattheti,," ",," 希求$欲求$",,[abhi-pattheti],,1,80,12,shuihan,zh-hant
330,abhipatthita,.ti:base.,.pp.,," 希求$欲求$",,abhipattheti,,1,80,12,shuihan,zh-hant
331,abhipattika,.adj.,a.,," (獲)得達(到)的$求得的$",,[＜abhipatti],,1,80,11,shuihan,zh-hant
332,abhipīḷeti,," ",," 壓迫$打(弄)碎$",,[abhi-pīḷeti],,1,80,10,shuihan,zh-hant
333,abhipīḷita,.ti:base.,.pp.,," 壓迫$打(弄)碎$",,abhipīḷeti,,1,80,10,shuihan,zh-hant
334,abhippaharaṇa,.n:base.,.f.,," 攻撃$鬪争$",n.% abhippaharaṇī f.,[abhi-paharaṇa],,1,80,13,shuihan,zh-hant
335,abhippakiṇṇa,.ti:base.,.pp.,," 散布$(遮$掩)蔽得很好$",,abhippakirati,,1,80,12,shuihan,zh-hant
336,abhippakirati,," ",," 散布$(遮$掩)蔽得很好$",,[abhi-pakirati],,1,80,13,shuihan,zh-hant
337,abhippalambati,," ",," 懸(掛)$下垂$",,[abhi-palambati],,1,80,14,shuihan,zh-hant
338,abhippamodati,," ",," 大喜$喜悅$滿足$",,[abhi-pamodati],,1,80,13,shuihan,zh-hant
339,abhippasādeti,,【caus】,," 很(相)信$仰信$",,abhippasīdati,,1,80,13,shuihan,zh-hant
340,abhippasanna,.adj.,a.,," 已大喜的$已信樂的$有浄信的$",,[abhippasīdati 的 pp.],,1,80,12,shuihan,zh-hant
341,abhippasanna,.ti:base.,.pp.,," 很(相)信$仰信$",,abhippasīdati,,1,80,12,shuihan,zh-hant
342,abhippasīdati,," ",," 很(相)信$仰信$",,[abhi-pasīdati],,1,80,13,shuihan,zh-hant
343,abhippavassati,," ",," 下大雨$流(倒$灌)入$落下$",,[abhi-pa-vassati],,1,80,14,shuihan,zh-hant
344,abhippavuṭṭha,.adj.,a.,," 已下大雨的$",,[abhippavassati 的 pp.],,1,80,13,shuihan,zh-hant
345,abhippavuṭṭha,.ti:base.,.pp.,," 下大雨$流(倒$灌)入$落下$",,abhippavassati,,1,80,13,shuihan,zh-hant
346,abhiraddha,.adj.,a.,," 已滿足的$已適意的$",,[abhi-rādh 的 pp.],,1,80,10,shuihan,zh-hant
347,abhirādhayi,,【aor】,," 使滿足$使喜$",,abhirādheti,,1,80,11,shuihan,zh-hant
348,abhirādheti,," ",," 使滿足$使喜$",,[abhi-rādheti],,1,80,11,shuihan,zh-hant
349,abhirādhita,.ti:base.,.pp.,,,,abhirādheti,,1,80,11,shuihan,zh-hant
350,abhiramamāna,.ti:base.,.prp.,," 大喜$歡樂$",,abhiramati,,1,80,12,shuihan,zh-hant
351,abhiramāpana,,【cf】,," n$令喜",,abhiramāpeti,,1,80,12,shuihan,zh-hant
352,abhiramāpeti,," ",," 使大喜$使歡喜$",,[abhiramati 的 caus.],,1,80,12,shuihan,zh-hant
353,abhiramāpeti,,【caus】,," 大喜$歡樂$",,abhiramati,,1,80,12,shuihan,zh-hant
354,abhiramati,," ",," 大喜$歡樂$",,[abhi-ram],,1,80,10,shuihan,zh-hant
355,abhiranta,.ti:base.,.prp.,," 大喜$歡樂$",,abhiramati,,1,80,9,shuihan,zh-hant
356,abhirata,.adj.,a.,," 已大喜的$",,[abhiramati 的 pp.],,1,80,8,shuihan,zh-hant
357,abhirata,.ti:base.,.pp.,," 大喜$歡樂$",,abhiramati,,1,80,8,shuihan,zh-hant
358,abhirati,.n:base.,.f.,," 歡喜$喜$",f.,[cf. abhiramati],,1,80,8,shuihan,zh-hant
359,abhiratta,.adj.,a.,," 很染着的$純(全)紅的$",,[abhi-ratta],,1,80,9,shuihan,zh-hant
360,abhirocayi,,【aor】,," 喜$翼求$使喜$歡(喜招)待$",,abhiroceti,,1,80,10,shuihan,zh-hant
361,abhiroceti,," ",," 喜$翼求$使喜$歡(喜招)待$",,[abhi-ruc 的 caus.],,1,80,10,shuihan,zh-hant
362,abhiropayi,,【aor】,," 注意$表示敬意$(往碗裡)裝(飯)$穿戴裝扮$假裝$",,abhiropeti,,1,80,10,shuihan,zh-hant
363,abhiropeti,," ",," 注意$表示敬意$(往碗裡)裝(飯)$穿戴裝扮$假裝$",,[abhi-ruh 的 caus.],,1,80,10,shuihan,zh-hant
364,abhirucita,.adj.,a.,," 已大喜的$",,[abhi-ruc 的 pp.],,1,80,10,shuihan,zh-hant
365,abhiruda,.adj.,a.,," 鳴聲的$叫聲的$",,[Sk. abhiruta],,1,80,8,shuihan,zh-hant
366,abhirūhati,," ",," 上$登$",,[abhi-ruh],,1,80,10,shuihan,zh-hant
367,abhirūhitvā,.v:ind.,.abs.,," 上$登$",,abhirūhati,,1,80,11,shuihan,zh-hant
368,abhirūḷha,.ti:base.,.pp.,," 上$登$",,abhirūhati,,1,80,9,shuihan,zh-hant
369,abhirūpa,.adj.,a.,," 殊妙的$端正的$美麗漂亮的$~tara a$〔比較級〕$",,[abhi-rūpa],,1,80,8,shuihan,zh-hant
370,abhiruta,.adj.,a.,," 鳴聲的$叫聲的$",,[Sk. abhiruta],,1,80,8,shuihan,zh-hant
371,abhiruyha,.v:ind.,.abs.,," 上$登$",,abhirūhati,,1,80,9,shuihan,zh-hant
372,abhisaddahati,," ",," (相)信$信頼$",,[abhi-saddahati% Sk. abhiśraddadhāti],,1,80,13,shuihan,zh-hant
373,abhisaje,.v.,.3p.$.sg.$.opt.,," 變成不高興$發怒$生氣$",,abhisajjati,,1,80,8,shuihan,zh-hant
374,abhisajjanā,.n:base.,.f.,," 不高興$執念(執著心強)$abhisajjanī f$叱責$",f.,[cf. abhisajjati],,1,80,11,shuihan,zh-hant
375,abhisajjati,," ",," 變成不高興$發怒$生氣$",,[abhi-sañj],,1,80,11,shuihan,zh-hant
376,abhisajji,,【aor】,," 變成不高興$發怒$生氣$",,abhisajjati,,1,80,9,shuihan,zh-hant
377,abhisallekhika,.adj.,a.,," 損減的$削減的$嚴肅的$",,[abhi-sallekha-ika],,1,80,14,shuihan,zh-hant
378,abhisamācārika,.adj.,a.,," 增上行儀$增上行的$",,[abhi-samācārika],,1,80,14,shuihan,zh-hant
379,abhisamaya,,m. ①,," 現觀$領(悟理)解$理論的理解$②$[＜abhi-śam ＝abhisama-ya]$止滅$止息$māna~ 慢的止滅$phassa~ 觸的止滅$",,[abhi-samaya],,1,80,10,shuihan,zh-hant
380,abhisambhava,,m.,," (獲)得達(到)$征服$",,[cf. abhisambhavati],,1,80,12,shuihan,zh-hant
381,abhisambhavanīya,.ti:base.,.fpp.,,能$能夠$得$獲得$到達,,abhisambhavati,,1,80,16,shuihan,zh-hant
382,abhisambhavati,," ",," 能(夠)$(獲)得$到達$",,[abhi-saṃ-bhū],,1,80,14,shuihan,zh-hant
383,abhisambhavitvā,.v:ind.,.abs.,," 能(夠)$(獲)得$到達$",,abhisambhavati,,1,80,15,shuihan,zh-hant
384,abhisambhosi,,【aor】,," 能(夠)$(獲)得$到達$",,abhisambhavati,,1,80,12,shuihan,zh-hant
385,abhisambhossaṃ,,【fut】,," 能(夠)$(獲)得$到達$",,abhisambhavati,,1,80,14,shuihan,zh-hant
386,abhisambhū,.adj.,a.,," (獲)得達(到)的$",,[cf. abhisambhavati],,1,80,10,shuihan,zh-hant
387,abhisambhuṇanta,.ti:base.,.prp.,," (得的事)可能$能(夠)$",,abhisambhuṇāti,,1,80,15,shuihan,zh-hant
388,abhisambhuṇāti,," ",," (得的事)可能$能(夠)$",,[cf. abhisambhavati],,1,80,14,shuihan,zh-hant
389,abhisambhutvā,.v:ind.,.abs.,," 能(夠)$(獲)得$到達$",,abhisambhavati,,1,80,13,shuihan,zh-hant
390,abhisambodheti,,【caus】,," 現等覺$透徹領悟$",,abhisambujjhati,,1,80,14,shuihan,zh-hant
391,abhisambodhita,.ti:base.,.pp.,," 現等覺$透徹領悟$",,abhisambujjhati,,1,80,14,shuihan,zh-hant
392,abhisambuddha,.adj.,a.,," 已現等覺的$有現覺的$",,[abhisambujjhati 的 pp.],,1,80,13,shuihan,zh-hant
393,abhisambuddha,.ti:base.,.pp.,," 現等覺$透徹領悟$",,abhisambujjhati,,1,80,13,shuihan,zh-hant
394,abhisambudhāna,.ti:base.,.prp.,," 現等覺$透徹領悟$",,abhisambujjhati,,1,80,14,shuihan,zh-hant
395,abhisambujjhati,," ",," 現等覺$透徹領悟$",,[abhi-sambujjhati],,1,80,15,shuihan,zh-hant
396,abhisambujjhi,,【aor】,," 現等覺$透徹領悟$",,abhisambujjhati,,1,80,13,shuihan,zh-hant
397,abhisamecca,.v:ind.,.abs.,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
398,abhisamekkha,.v:ind.,.abs.,," 見的$觀見$眺望$注意$",,abhisamikkhati,,1,80,12,shuihan,zh-hant
399,abhisamessati,.v.,.3p.$.sg.$.fut.,," 現觀$領(悟理)解$",,abhisameti,,1,80,13,shuihan,zh-hant
400,abhisamesuṃ,,【aor】,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
401,abhisameta,.adj.,a.,," 已現觀的$已領(悟理)解的$",,[abhisameti 的 pp.% BSk. abhisamita],,1,80,10,shuihan,zh-hant
402,abhisameta,.ti:base.,.pp.,," 現觀$領(悟理)解$",,abhisameti,,1,80,10,shuihan,zh-hant
403,abhisametāvin,.adj.,a.,," 已善於現觀的$已能(可)現觀的$",,[＜abhisameta],,1,80,13,shuihan,zh-hant
404,abhisameti,," ",," 現觀$領(悟理)解$",,[abhi-sam-i],,1,80,10,shuihan,zh-hant
405,abhisametvā,.v:ind.,.abs.,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
406,abhisamikkha,.v:ind.,.abs.,," 見的$觀見$眺望$注意$",,abhisamikkhati,,1,80,12,shuihan,zh-hant
407,abhisamikkhati,," ",," 見的$觀見$眺望$注意$",,[abhi-samīkṣ],,1,80,14,shuihan,zh-hant
408,abhisamiṃsu,,【aor】,," 現觀$領(悟理)解$",,abhisameti,,1,80,11,shuihan,zh-hant
409,abhisamparāya,,m.,," 未來的運命$",,[abhi-samparāya],,1,80,13,shuihan,zh-hant
410,abhisamparāyaṃ,,【acc】,,,,abhisamparāya,,1,80,14,shuihan,zh-hant
411,abhisaṃsati,," ",," 詛咒$咒罵$惡罵$",,[abhi-śaṃs],,1,80,11,shuihan,zh-hant
412,abhisaṃsi,,【aor】,," 詛咒$咒罵$惡罵$",,abhisaṃsati,,1,80,9,shuihan,zh-hant
413,abhisaṃsittha,,【aor】,," 詛咒$咒罵$惡罵$",,abhisaṃsati,,1,80,13,shuihan,zh-hant
414,abhisaṃviseyya-gatta,,n.,,,," ",,1,80,20,shuihan,zh-hant
415,abhisañcetayita,.ti:base.,.pp.,," 思念$思惟$",,abhisañceteti,,1,80,15,shuihan,zh-hant
416,abhisañceteti,," ",," 思念$思惟$",,[abhisan-cinteti],,1,80,13,shuihan,zh-hant
417,abhisanda,,m.,," 等流(等同之因所流出(善因生善$惡因生惡$無記因生無記))$(福德$善法等)潤澤(豐富充裕)$",,[abhi-sanda% BSk. abhisyanda],,1,80,9,shuihan,zh-hant
418,abhisandahati,," ",," 放(置)在一起$準備(好)$",,[abhi-sandahati],,1,80,13,shuihan,zh-hant
419,abhisandeti,," ",," 使等流$使潤澤(豐富充裕) (cf$abhisanda)$",,[abhisandati 的 caus.],,1,80,11,shuihan,zh-hant
420,abhisandhāya,.v:ind.,.abs.,,,,abhisandahati,,1,80,12,shuihan,zh-hant
421,abhisaṅkhāra,,m.,," 行作$為作(造作)$準備$備蓄$",,[cf. abhisaṅkharoti],,1,80,12,shuihan,zh-hant
422,abhisaṅkhāreti,,【caus】,," 使為作(造作)",,abhisaṅkharoti,,1,80,14,shuihan,zh-hant
423,abhisaṅkhāreyya,.v.,.3p.$.sg.$.opt.,," 為作$行作$調(配)合(藥劑份量等)$現行$",,abhisaṅkharoti,,1,80,15,shuihan,zh-hant
424,abhisaṅkharitvā,.v:ind.,.abs.,," 為作$行作$調(配)合(藥劑份量等)$現行$",,abhisaṅkharoti,,1,80,15,shuihan,zh-hant
425,abhisaṅkharoti,," ",," 為作$行作$調(配)合(藥劑份量等)$現行$",,[abhi-saṅkharoti],,1,80,14,shuihan,zh-hant
426,abhisaṅkhata,.adj.,a.,," 已為作的$造作的$",,[abhisaṅkharoti 的 pp.],,1,80,12,shuihan,zh-hant
427,abhisaṅkhata,.ti:base.,.pp.,," 為作$行作$調(配)合(藥劑份量等)$現行$",,abhisaṅkharoti,,1,80,12,shuihan,zh-hant
428,abhisaṅkhipati,," ",," (意氣)投合(相投)$集合$收(彙)集$集中$",,[abhi-saṃ-khipati],,1,80,14,shuihan,zh-hant
429,abhisanna,.adj.,a.,," 已流出的$已充滿的$滿(溢)的$",,[abhisandati 的 pp.],,1,80,9,shuihan,zh-hant
430,abhisaññā,.n:base.,.f.,," 増上想$",f.,[abhi-saññā],,1,80,9,shuihan,zh-hant
431,abhisaññūhati,," ",," 積(集)$集中$",,[abhi-saṃ-ni-ūhati],,1,80,13,shuihan,zh-hant
432,abhisantāpeti,," ",," 燒掉(焚化)$破壞$",,[abhisantapati 的 caus.],,1,80,13,shuihan,zh-hant
433,abhisāpa,,m.,," 詛咒$",,[cf. abhisapati],,1,80,8,shuihan,zh-hant
434,abhisapati,," ",," 詛咒$咒罵$",,[abhi-sapati＜śap],,1,80,10,shuihan,zh-hant
435,abhisaṭa,.adj.,a.,," 已流出的$已合流(匯合)的$已靠(接)近的$已訪問的$",,[abhi-sṛ 的 pp.],,1,80,8,shuihan,zh-hant
436,abhisatta,.adj.,a.,," 已被咒罵(詛咒)的$惡罵的$",,[abhisapati 的 pp.],,1,80,9,shuihan,zh-hant
437,abhisatta,.ti:base.,.pp.,," 詛咒$咒罵$",,abhisapati,,1,80,9,shuihan,zh-hant
438,abhisattha,.adj.,a.,," 已被詛咒惡罵的$",,[abhisaṃsati 的 pp.],,1,80,10,shuihan,zh-hant
439,abhisattha,.ti:base.,.pp.,," 詛咒$咒罵$惡罵$",,abhisaṃsati,,1,80,10,shuihan,zh-hant
440,abhisecana,," ",," 注流$灌頂$",,[cf. abhisiñcati],,1,80,10,shuihan,zh-hant
441,abhiseceti,,【caus】,," 注(灌)入$灌頂$作灌頂式$",,abhisiñcati,,1,80,10,shuihan,zh-hant
442,abhiseka,,m.,," 灌頂$",,[＜abhi-sic% Sk. abhiṣeka],,1,80,8,shuihan,zh-hant
443,ābhisekika,.adj.,a.,," 灌頂的$",,[abhiseka-ika],,1,80,10,shuihan,zh-hant
444,abhisiñcati,," ",," 注(灌)入$灌頂$作灌頂式$",,[abhi-siñcati＜sic],,1,80,11,shuihan,zh-hant
